Album_Popularity,Album_Name,Album_Owner,Release_Date,Song_Name,Track_Nr,Duration_Mins,Track_Id,Track_Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Artists
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Famous,4,3.35,2JYAaJNFgpDsaIbaOeGYPu,37,0.548,0.86,2,-3.754,1,0.0844,0.0361,0.0,0.113,0.662,135.997,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Flight Briefing,5,4.34,376U2jXs5xF4CRUxziRBr4,28,0.482,0.862,1,-5.143,1,0.321,0.0186,0.0,0.0965,0.511,89.47,"['Curren$y', 'Trademark', 'Young Roddy']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,A Gee,6,2.87,6x2hrCsfE6Awb24fOxyvXv,27,0.435,0.896,0,-5.237,1,0.31,0.113,0.0,0.146,0.347,161.269,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Real Estates,7,3.49,5WMfio70hOlcLUkDOwrfjQ,26,0.617,0.823,9,-5.796,0,0.401,0.118,0.0,0.286,0.59,79.809,"['Curren$y', 'Dom Kennedy']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Silence,8,3.02,6EjM8lKIEayn9DSbhge5gi,25,0.62,0.573,0,-7.509,1,0.0393,0.0586,4.5e-05,0.154,0.263,147.943,"['Curren$y', 'McKenzie Eddy']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Hold On,9,4.1,4vAE7QbfWJ8lgA3RyB1Lr3,34,0.481,0.807,4,-7.233,0,0.292,0.0423,0.0,0.265,0.438,110.917,"['Curren$y', 'Trademark', 'Young Roddy']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Fashionably Late,10,3.17,5Dg5BknFHRsDvKV0GS7PsD,26,0.607,0.864,11,-7.007,0,0.337,0.0538,0.0,0.0825,0.511,81.99,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Highed Up,11,2.1,0ayFPmLAWQLVuIRRFphSPT,25,0.533,0.756,6,-5.72,1,0.0777,0.00772,0.0,0.124,0.594,77.163,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,O.G. (The Jam),12,2.61,7cGaATBc2ZFKWgilslzfzE,25,0.772,0.498,1,-5.75,0,0.154,0.117,0.0,0.112,0.0729,92.92,"['Curren$y', 'Fiend']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Micheal Knight (Remix),13,3.73,3AGyqSnJqXf5L4Lz5vn1Ki,23,0.539,0.801,0,-6.46,1,0.239,0.0459,0.0,0.113,0.444,85.2,"['Curren$y', 'Raekwon']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Opening Credits,1,2.01,6UPJtqPOxz3hIM8YAGjwI6,26,0.532,0.574,10,-6.269,1,0.28,0.263,0.0,0.313,0.337,145.937,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Long as the Lord Say,2,4.62,64HuyPl1Nkl2aDPLrADL3K,26,0.414,0.64,5,-9.007,0,0.291,0.075,0.0,0.161,0.368,172.076,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Cargo Planes,3,2.53,3XkBqLz6L2zebt3CNFejYU,24,0.461,0.838,0,-7.227,1,0.347,0.161,0.0,0.359,0.255,80.639,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Froze,4,3.76,2Ps02hRAHDRXhOalDQKYMU,25,0.67,0.908,5,-4.458,0,0.333,0.527,0.0,0.322,0.687,131.945,"['Curren$y', 'Riff Raff']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Get Down,5,3.97,3fttRKnPFJ3WPz4pPfqezP,26,0.486,0.658,8,-6.937,1,0.321,0.6,2.5e-06,0.0931,0.599,83.588,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Sidewalk Show,6,2.1,17nXu7fgJknGHHLCaXZqVv,24,0.661,0.715,11,-7.225,1,0.158,0.0441,0.0,0.208,0.685,99.968,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,The 560 SL,7,5.01,3Zb1C84gYwp8gMLNbuR3Px,0,0.569,0.661,9,-9.307,0,0.296,0.078,0.0,0.119,0.382,148.016,"['Curren$y', 'Wiz Khalifa']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Audio Dope 5,8,3.49,4tqNm7iYncYnz8TTJhZNZX,26,0.64,0.674,10,-8.314,1,0.176,0.0382,0.0,0.115,0.628,156.024,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Life I Chose,9,4.59,1K2sqWFlNOfi72JRlQVJli,24,0.509,0.719,3,-5.545,1,0.0864,0.0243,3.29e-06,0.14,0.524,150.238,"['Curren$y', 'J. Townsend']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Pot Jar,10,4.47,74JMcFuZ71lil1rjLFSatz,29,0.695,0.536,3,-9.951,0,0.074,0.385,0.0,0.138,0.55,83.037,"['Curren$y', 'Jadakiss']"
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Search Party,11,4.37,3BTfH3PNQn2hx4Py1FMQ7O,25,0.613,0.909,6,-5.481,1,0.0919,0.0842,0.000711,0.343,0.71,90.054,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,All I Know,12,3.43,3Y3Y1mN5AY6E0xOoRkbwsc,31,0.554,0.51,9,-9.998,1,0.257,0.32,4.67e-06,0.316,0.524,84.379,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Briefcase,13,3.48,4e7bVkoZbrIS3MFKzOUvLB,25,0.609,0.792,3,-7.596,0,0.218,0.000994,0.0,0.133,0.476,76.976,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Lemonade Mimosas,14,3.1,4mK0JRfaDrdNpYDPV6SFHp,27,0.325,0.779,1,-4.146,1,0.135,0.226,0.0,0.226,0.551,158.727,['Curren$y']
52,Pilot Talk: Trilogy,Curren$y,2017-06-09,Alert,15,3.2,2YD3zOgAUPH8sUD0OwNHsd,27,0.396,0.818,1,-6.97,0,0.29,0.0468,0.0,0.201,0.454,171.518,"['Curren$y', 'Styles P']"
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,Get The Fuck Up!,1,3.06,4xgwl3jSjfXaOCkatlGQmo,45,0.546,0.586,1,-5.73,1,0.22,0.0972,0.0999,0.377,0.281,180.975,['Yelawolf']
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,Daddy's Lambo,2,3.79,49rnuaQOpoTeKe0PA5nKdo,61,0.779,0.725,11,-7.128,1,0.145,0.0259,0.0,0.0946,0.335,131.997,['Yelawolf']
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,That's What We On Now,3,4.7,2lJjgDGPJqr5w4UywqjdKD,37,0.837,0.64,6,-7.261,0,0.3,0.126,0.0,0.291,0.745,95.08,['Yelawolf']
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,I Just Wanna Party,4,5.2,2A7ZlQRIhZhsJC7bk7hGNB,50,0.785,0.566,1,-8.488,1,0.438,0.00816,9.05e-05,0.799,0.611,160.01,"['Yelawolf', 'Gucci Mane']"
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,Billy Crystal,5,4.0,5kteG7fLexn7VkwfEflFT1,51,0.749,0.846,1,-7.518,1,0.0895,0.0963,0.0122,0.313,0.481,143.004,"['Yelawolf', 'Rock City']"
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,Pop The Trunk,6,3.8,25G8NNFBnjXgWCGtyPa1Ax,61,0.912,0.673,2,-8.91,1,0.109,0.0995,0.0,0.103,0.123,120.157,['Yelawolf']
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,Box Chevy,7,4.89,1H05u9gUX86XDLcSF75PZD,53,0.807,0.595,6,-7.508,0,0.052,0.285,0.000223,0.0959,0.194,131.011,"['Yelawolf', 'Rittz The Rapper']"
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,Good To Go,8,3.63,5ZFFQEEINuTztkeFUJT4an,41,0.799,0.769,6,-7.4,0,0.0657,0.0194,2.04e-06,0.118,0.506,76.007,"['Yelawolf', 'Bun B']"
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,Marijuana,9,3.0,7e0hgt6WvguNg6aN8P6IWh,40,0.808,0.866,1,-5.434,1,0.0659,0.0101,0.0,0.492,0.386,111.153,['Yelawolf']
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,Love Is Not Enough,10,3.74,35QiKNUU8MC6Fbm4W2YOsN,43,0.836,0.547,6,-8.245,0,0.205,0.174,4.76e-05,0.125,0.422,139.732,['Yelawolf']
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,I Wish,11,4.37,2CfvPWf1hosugdSfaCCehU,35,0.756,0.445,6,-7.364,0,0.347,0.00263,0.0,0.302,0.522,90.648,"['Yelawolf', 'Raekwon']"
63,Trunk Muzik 0-60,Yelawolf,2010-01-01,Trunk Muzik,12,3.69,5siN7pZMRXaTQD61g1F3qD,50,0.662,0.72,1,-9.242,1,0.12,0.0106,0.0392,0.0499,0.0789,135.253,['Yelawolf']
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Intro,1,1.56,1vZiRudlcPKkJNTH2PucQh,18,0.819,0.718,1,-6.768,1,0.286,0.309,0.452,0.361,0.652,99.982,['Diddy - Dirty Money']
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Ass On The Floor,2,4.07,1Rm83hfz5rgy2RBTVhe0Zz,38,0.662,0.916,5,-3.284,0,0.0857,0.0499,0.0,0.0991,0.442,127.02,"['Diddy - Dirty Money', 'Swizz Beatz']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Yeah Yeah You Would,3,3.7,4opbon1xNHp9dfoJiAxPKU,23,0.522,0.945,6,-3.376,0,0.19,0.0594,0.0,0.231,0.472,168.985,"['Diddy - Dirty Money', 'Grace Jones']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,I Hate That You Love Me,4,3.59,3dANUrodXlpChxfIMYzwEK,30,0.731,0.715,5,-4.188,0,0.0723,0.00575,0.000325,0.133,0.28,106.987,['Diddy - Dirty Money']
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Someone To Love Me,5,3.12,4ngNxysuMn9xRadKYteSPh,27,0.925,0.583,11,-0.958,1,0.304,0.0269,0.0,0.115,0.292,94.035,['Diddy - Dirty Money']
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Hate You Now,6,4.17,6nxaIjJUOjQOv5yYo9ZiE7,20,0.573,0.89,10,-3.414,0,0.0437,0.000995,6.29e-06,0.0985,0.438,86.521,['Diddy - Dirty Money']
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Your Love,7,3.9,0F2p5wDMsIZFK9hRdq3NdV,31,0.603,0.882,9,-2.553,0,0.0728,0.195,0.0,0.128,0.596,149.988,"['Diddy - Dirty Money', 'Trey Songz']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Shades,8,5.95,2uRCDyDZkk96kjllwbYNBD,20,0.744,0.693,11,-6.956,0,0.126,0.0527,4.39e-06,0.535,0.363,121.993,"['Diddy - Dirty Money', 'Lil Wayne', 'Justin Timberlake', 'Bilal', 'James Fauntleroy']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Angels,9,5.19,1QoNk2j9XyGUCBdl5ONpFt,37,0.693,0.881,1,-4.004,1,0.332,0.0596,0.0,0.311,0.623,83.253,"['Diddy - Dirty Money', 'The Notorious B.I.G.', 'Rick Ross']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Strobe Lights,10,3.56,2zeYCPEQH8Ac7xG4JyOIGf,22,0.864,0.741,7,-4.83,0,0.224,0.00872,7.27e-05,0.0369,0.69,122.049,"['Diddy - Dirty Money', 'Lil Wayne']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Looking For Love,11,4.3,4tjaFDHSSgPGP9LBrl9CJC,24,0.687,0.729,5,-2.255,0,0.031,0.00307,8.5e-06,0.194,0.306,155.939,"['Diddy - Dirty Money', 'Usher']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,I Know,12,4.52,14RRcDZUixSmXrPMPClhah,25,0.575,0.766,0,-4.933,0,0.0673,0.0381,0.0,0.206,0.394,129.054,"['Diddy - Dirty Money', 'Chris Brown', 'Wiz Khalifa', 'Seven Of Richgirl']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Hello Good Morning,13,4.48,7yzSijmAyOMBcHrK6Tfsoe,53,0.616,0.954,2,-2.494,1,0.239,0.0597,0.0,0.669,0.571,103.915,"['Diddy - Dirty Money', 'T.I.']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Yesterday,14,4.5,7eADpFwu3uriYaL4lzpv16,35,0.789,0.838,6,-5.558,1,0.131,0.446,0.0,0.0878,0.752,120.381,"['Diddy - Dirty Money', 'Chris Brown']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Coming Home,15,3.98,6Iocm6VMu6bVNYwiDoyQFW,71,0.392,0.839,7,-1.921,1,0.193,0.158,0.0,0.3,0.232,168.001,"['Diddy - Dirty Money', 'Skylar Grey']"
66,Last Train To Paris,Diddy - Dirty Money,2010-01-01,Loving You No More,16,4.08,1A0qqpBZTPWO2H7tyOBqlE,44,0.41,0.688,8,-2.228,0,0.0372,0.0331,0.0,0.205,0.465,189.607,"['Diddy - Dirty Money', 'Drake']"
25,TSOL,Shad,2010-05-25,Intro,1,1.87,7kA4sLQ6LjFbwnRzkExPG3,6,0.408,0.559,0,-8.106,1,0.0333,0.0387,0.908,0.145,0.18,77.611,['Shad']
25,TSOL,Shad,2010-05-25,Rose Garden,2,2.99,16VV1QqOR0ydXH6itQdZ7V,26,0.596,0.919,11,-4.451,1,0.332,0.0493,1.05e-06,0.305,0.834,183.33,['Shad']
25,TSOL,Shad,2010-05-25,Keep Shining,3,3.48,0i29xx4JrXV6m3wBq6fHY9,19,0.48,0.887,11,-7.449,1,0.117,0.00903,0.0,0.21,0.663,91.913,['Shad']
25,TSOL,Shad,2010-05-25,Lucky 1's,4,4.07,39mXEDeJr95F0if4uBOIpE,10,0.623,0.781,0,-7.523,1,0.253,0.0153,6.62e-06,0.288,0.593,84.476,['Shad']
25,TSOL,Shad,2010-05-25,A Good Name,5,2.48,42Xco5wcToVWiR7WNxqiRc,11,0.588,0.753,10,-5.971,0,0.139,0.000477,3.04e-06,0.12,0.735,95.052,['Shad']
25,TSOL,Shad,2010-05-25,We Are the Ones (Reservoir Poetry),6,4.16,57oUFhcVv7fACiS992EnSU,8,0.763,0.642,1,-6.273,1,0.307,0.687,5.34e-06,0.107,0.796,95.952,['Shad']
25,TSOL,Shad,2010-05-25,Telephone,7,3.66,0pkDl3RdYznAjApZdcaVwP,9,0.551,0.726,2,-5.182,1,0.272,0.0973,0.00474,0.0825,0.854,176.713,['Shad']
25,TSOL,Shad,2010-05-25,Call Waiting (Interlude),8,1.88,77tNWYax1CmhvvELrqzyEM,8,0.504,0.717,8,-6.547,1,0.038,0.0342,1.48e-05,0.174,0.282,82.03,['Shad']
25,TSOL,Shad,2010-05-25,Yaa I Get It,9,3.85,5WjLJvEuhCGO9DGe3iZ9so,11,0.259,0.866,6,-5.941,1,0.282,0.0109,0.0,0.0745,0.87,179.405,['Shad']
25,TSOL,Shad,2010-05-25,Listen,10,2.95,6fhnEq6dnZpUDxS3MURqLD,9,0.445,0.808,7,-6.116,1,0.138,0.00467,0.0,0.251,0.621,108.508,['Shad']
25,TSOL,Shad,2010-05-25,At the Same Time,11,4.93,22jRSyw3D7CXKeAfECAbL5,9,0.662,0.423,8,-10.459,0,0.147,0.448,0.0564,0.0954,0.305,90.085,['Shad']
25,TSOL,Shad,2010-05-25,"We, Myself & I",12,3.71,7hQgDsIeyMlteGugoud3kv,10,0.376,0.933,2,-6.878,1,0.216,0.021,0.0,0.0487,0.446,96.847,['Shad']
25,TSOL,Shad,2010-05-25,Outro,13,0.96,7oNs8ItV0wBJ2d8Qm4P5VD,5,0.765,0.229,9,-18.954,1,0.92,0.841,0.0,0.367,0.868,92.288,['Shad']
40,Black Up,Shabazz Palaces,2011-06-28,free press and curl,1,4.26,4xBpqikdPS7MVGq93enjVt,33,0.448,0.286,11,-14.299,0,0.212,0.0311,0.0267,0.142,0.168,100.011,['Shabazz Palaces']
40,Black Up,Shabazz Palaces,2011-06-28,An echo from the hosts that profess infinitum,2,3.24,7plNHuU4OG9u1Z2HtvEBNC,36,0.658,0.364,7,-14.321,1,0.117,0.616,0.034,0.143,0.305,113.255,['Shabazz Palaces']
40,Black Up,Shabazz Palaces,2011-06-28,Are you... Can you... Were you? (Felt),3,4.8,6PTHQlKt2NZha7nzt8RvMz,31,0.444,0.61,4,-10.613,0,0.288,0.0607,0.0617,0.208,0.188,82.603,['Shabazz Palaces']
40,Black Up,Shabazz Palaces,2011-06-28,"A treatease dedicated to The Avian Airess from North East Nubis (1000 questions, 1 answer)",4,2.76,2evTqwZ8d0mh4KigJar6c8,23,0.722,0.585,1,-12.903,1,0.354,0.0516,0.000736,0.11,0.684,156.742,['Shabazz Palaces']
40,Black Up,Shabazz Palaces,2011-06-28,Youlogy,5,3.98,59NvNhgX7qtGD1Q9WNhTql,24,0.386,0.451,11,-13.26,0,0.498,0.0192,0.0153,0.287,0.194,78.529,['Shabazz Palaces']
40,Black Up,Shabazz Palaces,2011-06-28,Endeavors for Never (The last time we spoke you said you were not here. I saw you though.),6,2.86,0pRJ3TXHJlGebt71wo7cS6,23,0.526,0.512,2,-13.15,1,0.0779,0.148,0.215,0.113,0.105,71.897,['Shabazz Palaces']
40,Black Up,Shabazz Palaces,2011-06-28,Recollections of the wraith,7,3.59,5pxrI1soy52KE0CxbRg1Gg,25,0.729,0.326,1,-10.074,1,0.361,0.237,0.00808,0.1,0.44,179.966,['Shabazz Palaces']
40,Black Up,Shabazz Palaces,2011-06-28,The King's new clothes were made by his own hands,8,2.12,0EcXBUaKdCKfzV8pPrJHjj,22,0.724,0.582,6,-8.75,0,0.266,0.457,0.0423,0.157,0.286,129.114,['Shabazz Palaces']
40,Black Up,Shabazz Palaces,2011-06-28,yeah you,9,3.35,1XQsAqAyXGge5oMC8wHKTA,21,0.295,0.36,11,-14.867,0,0.136,0.128,0.358,0.151,0.256,238.165,['Shabazz Palaces']
40,Black Up,Shabazz Palaces,2011-06-28,Swerve... the reeping of all that is worthwhile (Noir not withstanding),10,5.17,6FDVvFYeywoxfp0DtQZDOR,36,0.704,0.39,8,-12.232,1,0.487,0.134,0.000159,0.0877,0.497,173.951,['Shabazz Palaces']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,XXX,1,1.84,3fMYdbxKBDKtLa1HB9iBDK,45,0.623,0.859,10,-4.71,0,0.155,0.2,0.0,0.0888,0.417,109.622,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Die Like a Rockstar,2,2.42,4ZR1vY2S6OAjAu5UJnEgDO,43,0.578,0.851,1,-5.856,1,0.293,0.00736,0.0,0.654,0.358,165.241,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Pac Blood,3,2.54,4avnZ1D12Qg2kloDZyP1br,41,0.592,0.912,6,-5.204,1,0.258,0.078,0.0,0.19,0.387,96.975,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Radio Song,4,2.36,3a7ByilUD9o6cMHVSMwcpt,36,0.67,0.486,8,-6.556,1,0.336,0.0131,0.0,0.0684,0.681,164.231,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Lie4,5,3.2,7u7WwywsFSVCdg4thvEWWJ,36,0.906,0.543,6,-6.432,1,0.439,0.00359,0.0,0.0592,0.464,140.04,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,I Will,6,3.26,2mPAAh221qDUfWOUmgY7BR,39,0.766,0.72,1,-8.347,1,0.154,0.293,0.0,0.107,0.487,151.901,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Bruiser Brigade,7,3.75,762KaAoVB6CtLDgE2OKfbY,34,0.735,0.75,8,-6.004,1,0.239,0.0133,0.0,0.115,0.431,139.913,"['Danny Brown', 'Dopehead']"
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Detroit187,8,3.09,4haoBtDqLbWjFlbaTReRts,33,0.617,0.884,8,-4.445,0,0.421,0.236,0.0,0.119,0.42,156.581,"['Danny Brown', 'Chip$']"
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Monopoly,9,2.74,7gTwbMqmbo3dtX9aCmKsrD,44,0.639,0.741,0,-6.656,0,0.368,0.15,0.0,0.153,0.693,87.016,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Blunt After Blunt,10,3.43,68Gzj05pLDpnleA77r6QGK,38,0.633,0.795,2,-5.132,1,0.0956,0.00961,0.0,0.28,0.333,146.804,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Outer Space,11,2.73,0k1oZ0tv03zloCB9EMi4b7,36,0.513,0.811,1,-7.124,1,0.477,0.661,0.0,0.173,0.465,84.28,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Adderall Admiral,12,1.72,21b6vgUtfX7O3bPCm7Vddy,36,0.656,0.616,7,-8.233,1,0.461,0.0805,0.0,0.16,0.348,80.645,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,DNA,13,2.95,26iXP0pZ6tbG8vCQLNDjaq,39,0.366,0.857,0,-7.712,1,0.347,0.0738,0.0,0.116,0.502,167.919,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Nosebleeds,14,1.61,7tbOZtGVW7M4dacYSBzD8B,32,0.355,0.613,11,-7.635,0,0.0396,0.117,0.15,0.117,0.295,138.13,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Party All the Time,15,3.47,2cFYfUEQrrpWZrjXdXQbzO,44,0.548,0.456,9,-6.541,1,0.161,0.763,0.00111,0.0991,0.334,103.281,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Ewnesw,16,2.38,66zQOLgJtQceTaMoTyvEOq,33,0.667,0.858,7,-6.152,1,0.314,0.353,0.0,0.361,0.683,85.627,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Fields,17,2.55,0pEgIG5hMe4XwP2UPio8P6,32,0.55,0.947,11,-4.69,0,0.282,0.0208,0.0,0.179,0.678,90.139,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Scrap or Die,18,3.94,2cviFwcGf3AhbasEIq7aoW,31,0.469,0.895,1,-7.132,0,0.453,0.331,1.49e-05,0.069,0.554,174.108,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,30,19,3.31,1QyFbmQ7Gs3ffxnnhyz7Xz,37,0.443,0.888,4,-4.045,1,0.235,0.00682,0.0,0.163,0.673,140.889,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Bassline,20,2.66,1LnxHwRGmcMfRCR64u2WuS,29,0.68,0.522,1,-8.742,1,0.389,0.174,0.0,0.0737,0.341,78.621,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Witit,21,2.72,4HpHxkrqIBMMpQwygJVxZH,31,0.862,0.665,3,-9.449,0,0.34,0.0127,0.0,0.328,0.806,142.793,['Danny Brown']
54,XXX (Deluxe Version),Danny Brown,2012-03-13,Shouldn't Of,22,2.48,0gyHS9gMOj3FK6RS1cNx5S,30,0.758,0.596,1,-8.173,1,0.236,0.138,1.28e-06,0.111,0.367,136.95,['Danny Brown']
46,Undun,The Roots,2011-12-02,Dun,1,1.28,0r5ykONIcRBK1eVyZhhGJ5,24,0.181,0.139,5,-22.388,0,0.0362,0.986,0.358,0.383,0.076,69.285,['The Roots']
46,Undun,The Roots,2011-12-02,Sleep,2,2.26,2YPuToh0si4KLaB03xbiCP,32,0.63,0.461,5,-9.467,0,0.0668,0.549,2.52e-05,0.125,0.706,79.518,"['The Roots', 'Son Little']"
46,Undun,The Roots,2011-12-02,Make My,3,4.46,36ivPR4vp20l5BWrLVritn,37,0.618,0.69,1,-6.469,0,0.0935,0.0154,0.0508,0.0695,0.207,168.015,"['The Roots', 'Big K.R.I.T.', 'Dice Raw']"
46,Undun,The Roots,2011-12-02,One Time,4,3.93,2vxwhAsRRVDhVybz3lzD0c,31,0.615,0.944,5,-2.82,0,0.17,0.602,0.0,0.16,0.324,86.766,"['The Roots', 'Phonte', 'Dice Raw']"
46,Undun,The Roots,2011-12-02,Kool On,5,3.81,5gOwfgfPqQALRUpiQudMNm,37,0.447,0.874,7,-2.899,1,0.334,0.109,1.37e-06,0.224,0.605,89.279,"['The Roots', 'Greg Porn', 'Truck North']"
46,Undun,The Roots,2011-12-02,The OtherSide,6,4.05,0TdPHbWSEIgqrI04MjMENl,44,0.722,0.926,1,-2.077,0,0.261,0.059,0.0,0.0633,0.648,81.474,"['The Roots', 'Bilal Oliver', 'Greg Porn']"
46,Undun,The Roots,2011-12-02,Stomp,7,2.39,5WU1cYYcRW0O6eU6xu8mIL,29,0.548,0.748,6,-4.419,1,0.329,0.0791,3.94e-05,0.132,0.767,176.988,"['The Roots', 'Greg Porn']"
46,Undun,The Roots,2011-12-02,Lighthouse,8,3.73,60GkHS5sUP1ZjjbqUSJSbO,30,0.542,0.961,3,-3.906,1,0.344,0.282,3.69e-05,0.319,0.509,89.399,"['The Roots', 'Dice Raw']"
46,Undun,The Roots,2011-12-02,I Remember,9,3.25,7BSfn9EJyfkTi1jDsAclsI,30,0.553,0.666,9,-6.849,0,0.184,0.0394,0.0194,0.106,0.209,172.178,['The Roots']
46,Undun,The Roots,2011-12-02,Tip The Scale,10,4.29,6Y5QzNXeLiXHNVXbVmjbJq,33,0.708,0.825,4,-3.841,0,0.198,0.068,1.48e-05,0.0878,0.493,148.035,"['The Roots', 'Dice Raw']"
46,Undun,The Roots,2011-12-02,Redford (For Yia-Yia & Pappou),11,1.87,40vfXX854M4Y5ndNIVth6J,33,0.404,0.0474,8,-22.777,0,0.0365,0.993,0.938,0.0997,0.0398,146.787,['Sufjan Stevens']
46,Undun,The Roots,2011-12-02,Possibility (2nd Movement),12,0.92,5DPtraumV3W2f94xdierwQ,23,0.278,0.0932,6,-14.206,0,0.0352,0.987,0.647,0.14,0.0353,88.104,['The Roots']
46,Undun,The Roots,2011-12-02,Will To Power (3rd Movement),13,1.06,01AOfjOA6IqrQpy97360A4,21,0.247,0.982,6,-9.102,0,0.189,0.502,0.96,0.167,0.038,176.021,['The Roots']
46,Undun,The Roots,2011-12-02,Finality (4th Movement),14,1.52,5J19xXAnKZOcPgeI6CVAMl,22,0.15,0.281,9,-11.557,1,0.0556,0.965,0.566,0.114,0.0354,171.523,['The Roots']
39,Peanut Butter Blues and Melancholy Jam,Ghostpoet,2011-02-04,One Twos / Run Run Run,1,4.02,66d49SJ35er9iMBPR8qIwz,22,0.402,0.408,2,-14.271,0,0.209,0.75,0.0271,0.201,0.342,87.949,['Ghostpoet']
39,Peanut Butter Blues and Melancholy Jam,Ghostpoet,2011-02-04,Us Against Whatever Ever,2,4.49,0XmjsqaRY5CrVvscfM5Knl,37,0.47,0.386,0,-10.312,1,0.201,0.286,0.0677,0.192,0.0384,120.095,['Ghostpoet']
